subject_id	subject_label	predicate_id	object_id	mapping_justification
GO:0018051	obsolete C-terminal peptidyl-tryptophan amidation	oio:hasDbXref	RESID:AA0098	semapv:ManualMappingCuration
GO:0018052	obsolete C-terminal peptidyl-tyrosine amidation	oio:hasDbXref	RESID:AA0099	semapv:ManualMappingCuration
GO:0018053	obsolete C-terminal peptidyl-valine amidation	oio:hasDbXref	RESID:AA0100	semapv:ManualMappingCuration
GO:0018054	obsolete peptidyl-lysine biotinylation	oio:hasDbXref	RESID:AA0117	semapv:ManualMappingCuration
GO:0018057	peptidyl-lysine oxidation	oio:hasDbXref	RESID:AA0121	semapv:ManualMappingCuration
GO:0018058	N-terminal protein amino acid deamination, from amino carbon	oio:hasDbXref	RESID:AA0127	semapv:ManualMappingCuration
GO:0018058	N-terminal protein amino acid deamination, from amino carbon	oio:hasDbXref	RESID:AA0128	semapv:ManualMappingCuration
GO:0018058	N-terminal protein amino acid deamination, from amino carbon	oio:hasDbXref	RESID:AA0129	semapv:ManualMappingCuration
GO:0018061	peptidyl-L-3-phenyllactic acid biosynthetic process from peptidyl-phenylalanine	oio:hasDbXref	RESID:AA0128	semapv:ManualMappingCuration
GO:0018062	peptidyl-tryptophan succinylation	oio:hasDbXref	RESID:AA0130	semapv:ManualMappingCuration
GO:0018063	cytochrome c-heme linkage	oio:hasDbXref	RESID:AA0134	semapv:ManualMappingCuration
GO:0018063	cytochrome c-heme linkage	oio:hasDbXref	RESID:AA0135	semapv:ManualMappingCuration
GO:0018064	protein-L-histidine N-tele-methyltransferase activity	oio:hasDbXref	EC:2.1.1.85	semapv:ManualMappingCuration
GO:0018064	protein-L-histidine N-tele-methyltransferase activity	oio:hasDbXref	MetaCyc:2.1.1.85-RXN	semapv:ManualMappingCuration
GO:0018064	protein-L-histidine N-tele-methyltransferase activity	oio:hasDbXref	RHEA:19369	semapv:ManualMappingCuration
GO:0018067	peptidyl-L-3',4'-dihydroxyphenylalanine biosynthetic process from peptidyl-tyrosine	oio:hasDbXref	RESID:AA0146	semapv:ManualMappingCuration
GO:0018068	peptidyl-L-2',4',5'-topaquinone biosynthetic process from peptidyl-tyrosine	oio:hasDbXref	RESID:AA0147	semapv:ManualMappingCuration
GO:0018069	obsolete peptide cross-linking via 4'-(L-tryptophan)-L-tryptophyl quinone	oio:hasDbXref	RESID:AA0149	semapv:ManualMappingCuration
GO:0018070	peptidyl-serine phosphopantetheinylation	oio:hasDbXref	RESID:AA0150	semapv:ManualMappingCuration
GO:0018072	peptidyl-L-glutamyl 5-glycerylphosphorylethanolamine biosynthetic process from peptidyl-glutamic acid	oio:hasDbXref	RESID:AA0170	semapv:ManualMappingCuration
GO:0018074	obsolete peptidyl-histidine bromination	oio:hasDbXref	RESID:AA0173	semapv:ManualMappingCuration
GO:0018075	obsolete peptidyl-phenylalanine bromination	oio:hasDbXref	RESID:AA0174	semapv:ManualMappingCuration
GO:0018075	obsolete peptidyl-phenylalanine bromination	oio:hasDbXref	RESID:AA0175	semapv:ManualMappingCuration
GO:0018075	obsolete peptidyl-phenylalanine bromination	oio:hasDbXref	RESID:AA0176	semapv:ManualMappingCuration
GO:0018078	obsolete peptidyl-thyronine iodination	oio:hasDbXref	RESID:AA0177	semapv:ManualMappingCuration
GO:0018078	obsolete peptidyl-thyronine iodination	oio:hasDbXref	RESID:AA0178	semapv:ManualMappingCuration
GO:0018080	obsolete peptidyl-tryptophan bromination	oio:hasDbXref	RESID:AA0179	semapv:ManualMappingCuration
GO:0018081	obsolete peptide cross-linking via lanthionine or 3-methyl-lanthionine	oio:hasDbXref	RESID:AA0110	semapv:ManualMappingCuration
GO:0018081	obsolete peptide cross-linking via lanthionine or 3-methyl-lanthionine	oio:hasDbXref	RESID:AA0111	semapv:ManualMappingCuration
GO:0018081	obsolete peptide cross-linking via lanthionine or 3-methyl-lanthionine	oio:hasDbXref	RESID:AA0112	semapv:ManualMappingCuration
GO:0018082	peptidyl-(Z)-dehydrobutyrine biosynthetic process from peptidyl-threonine	oio:hasDbXref	RESID:AA0182	semapv:ManualMappingCuration
GO:0018083	peptidyl-L-3-oxoalanine biosynthetic process from peptidyl-cysteine or peptidyl-serine	oio:hasDbXref	RESID:AA0185	semapv:ManualMappingCuration
GO:0018084	peptidyl-lactic acid biosynthetic process from peptidyl-serine	oio:hasDbXref	RESID:AA0186	semapv:ManualMappingCuration
GO:0018094	protein polyglycylation	oio:hasDbXref	RESID:AA0201	semapv:ManualMappingCuration
GO:0018095	protein polyglutamylation	oio:hasDbXref	RESID:AA0202	semapv:ManualMappingCuration
GO:0018096	obsolete peptide cross-linking via S-(2-aminovinyl)-D-cysteine	oio:hasDbXref	RESID:AA0204	semapv:ManualMappingCuration
GO:0018097	obsolete protein-chromophore linkage via peptidyl-S-4-hydroxycinnamyl-L-cysteine	oio:hasDbXref	RESID:AA0207	semapv:ManualMappingCuration
GO:0018101	obsolete protein citrullination	oio:hasDbXref	RESID:AA0214	semapv:ManualMappingCuration
GO:0018102	peptidyl-arginine hydroxylation to peptidyl-4-hydroxy-L-arginine	oio:hasDbXref	RESID:AA0215	semapv:ManualMappingCuration
GO:0018103	protein C-linked glycosylation	oio:hasDbXref	RESID:AA0217	semapv:ManualMappingCuration
GO:0018105	peptidyl-serine phosphorylation	oio:hasDbXref	RESID:AA0037	semapv:ManualMappingCuration
GO:0018106	peptidyl-histidine phosphorylation	oio:hasDbXref	RESID:AA0035	semapv:ManualMappingCuration
GO:0018106	peptidyl-histidine phosphorylation	oio:hasDbXref	RESID:AA0036	semapv:ManualMappingCuration
GO:0018107	peptidyl-threonine phosphorylation	oio:hasDbXref	RESID:AA0038	semapv:ManualMappingCuration
GO:0018108	peptidyl-tyrosine phosphorylation	oio:hasDbXref	RESID:AA0039	semapv:ManualMappingCuration
GO:0018109	peptidyl-arginine phosphorylation	oio:hasDbXref	RESID:AA0222	semapv:ManualMappingCuration
GO:0018111	methionine racemase activity	oio:hasDbXref	EC:5.1.1.2	semapv:ManualMappingCuration
GO:0018111	methionine racemase activity	oio:hasDbXref	KEGG_REACTION:R00655	semapv:ManualMappingCuration
GO:0018111	methionine racemase activity	oio:hasDbXref	MetaCyc:METHIONINE-RACEMASE-RXN	semapv:ManualMappingCuration
GO:0018111	methionine racemase activity	oio:hasDbXref	RHEA:12492	semapv:ManualMappingCuration
GO:0018112	proline racemase activity	oio:hasDbXref	EC:5.1.1.4	semapv:ManualMappingCuration
GO:0018112	proline racemase activity	oio:hasDbXref	KEGG_REACTION:R01255	semapv:ManualMappingCuration
GO:0018112	proline racemase activity	oio:hasDbXref	MetaCyc:PROLINE-RACEMASE-RXN	semapv:ManualMappingCuration
GO:0018112	proline racemase activity	oio:hasDbXref	RHEA:10680	semapv:ManualMappingCuration
GO:0018113	lysine racemase activity	oio:hasDbXref	EC:5.1.1.5	semapv:ManualMappingCuration
GO:0018113	lysine racemase activity	oio:hasDbXref	MetaCyc:LYSINE-RACEMASE-RXN	semapv:ManualMappingCuration
GO:0018113	lysine racemase activity	oio:hasDbXref	RHEA:22864	semapv:ManualMappingCuration
GO:0018114	threonine racemase activity	oio:hasDbXref	EC:5.1.1.6	semapv:ManualMappingCuration
GO:0018114	threonine racemase activity	oio:hasDbXref	KEGG_REACTION:R01467	semapv:ManualMappingCuration
GO:0018114	threonine racemase activity	oio:hasDbXref	MetaCyc:THREONINE-RACEMASE-RXN	semapv:ManualMappingCuration
GO:0018114	threonine racemase activity	oio:hasDbXref	RHEA:13913	semapv:ManualMappingCuration
GO:0018115	peptidyl-S-diphytanylglycerol diether-L-cysteine biosynthetic process from peptidyl-cysteine	oio:hasDbXref	RESID:AA0223	semapv:ManualMappingCuration
GO:0018116	peptidyl-lysine adenylylation	oio:hasDbXref	RESID:AA0227	semapv:ManualMappingCuration
GO:0018119	peptidyl-cysteine S-nitrosylation	oio:hasDbXref	RESID:AA0230	semapv:ManualMappingCuration
GO:0018120	obsolete peptidyl-arginine ADP-ribosylation	oio:hasDbXref	RESID:AA0168	semapv:ManualMappingCuration
GO:0018122	obsolete peptidyl-asparagine ADP-ribosylation	oio:hasDbXref	RESID:AA0231	semapv:ManualMappingCuration
GO:0018123	obsolete peptidyl-cysteine ADP-ribosylation	oio:hasDbXref	RESID:AA0169	semapv:ManualMappingCuration
GO:0018124	obsolete peptide cross-linking via 5'-(N6-L-lysine)-L-topaquinone	oio:hasDbXref	RESID:AA0233	semapv:ManualMappingCuration
GO:0018125	peptidyl-cysteine methylation	oio:hasDbXref	RESID:AA0234	semapv:ManualMappingCuration
GO:0018128	obsolete peptidyl-serine cyclase activity	oio:hasDbXref	EC:4.2.1.-	semapv:ManualMappingCuration
GO:0018132	obsolete peptide cross-linking via L-cysteine oxazolecarboxylic acid	oio:hasDbXref	RESID:AA0238	semapv:ManualMappingCuration
GO:0018133	obsolete peptide cross-linking via L-cysteine oxazolinecarboxylic acid	oio:hasDbXref	RESID:AA0239	semapv:ManualMappingCuration
GO:0018134	obsolete peptide cross-linking via glycine oxazolecarboxylic acid	oio:hasDbXref	RESID:AA0240	semapv:ManualMappingCuration
GO:0018135	obsolete peptidyl-cysteine cyclase activity	oio:hasDbXref	EC:4.2.1.-	semapv:ManualMappingCuration
GO:0018137	obsolete peptide cross-linking via glycine thiazolecarboxylic acid	oio:hasDbXref	RESID:AA0241	semapv:ManualMappingCuration
GO:0018138	obsolete peptide cross-linking via L-serine thiazolecarboxylic acid	oio:hasDbXref	RESID:AA0242	semapv:ManualMappingCuration
GO:0018139	obsolete peptide cross-linking via L-phenylalanine thiazolecarboxylic acid	oio:hasDbXref	RESID:AA0243	semapv:ManualMappingCuration
GO:0018140	obsolete peptide cross-linking via L-cysteine thiazolecarboxylic acid	oio:hasDbXref	RESID:AA0244	semapv:ManualMappingCuration
GO:0018141	obsolete peptide cross-linking via L-lysine thiazolecarboxylic acid	oio:hasDbXref	RESID:AA0245	semapv:ManualMappingCuration
GO:0018146	keratan sulfate biosynthetic process	oio:hasDbXref	RESID:AA0247	semapv:ManualMappingCuration
GO:0018147	molybdenum incorporation via L-selenocysteinyl molybdenum bis(molybdopterin guanine dinucleotide)	oio:hasDbXref	RESID:AA0248	semapv:ManualMappingCuration
GO:0018148	RNA-protein covalent cross-linking via peptidyl-tyrosine	oio:hasDbXref	RESID:AA0249	semapv:ManualMappingCuration
GO:0018150	obsolete peptide cross-linking via 3-(3'-L-histidyl)-L-tyrosine	oio:hasDbXref	RESID:AA0250	semapv:ManualMappingCuration
GO:0018152	obsolete peptide cross-linking via 3'-(1'-L-histidyl)-L-tyrosine	oio:hasDbXref	RESID:AA0270	semapv:ManualMappingCuration
GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	oio:hasDbXref	RESID:AA0124	semapv:ManualMappingCuration
GO:0018154	obsolete peptide cross-linking via (2R,6R)-lanthionine	oio:hasDbXref	RESID:AA0110	semapv:ManualMappingCuration
GO:0018155	obsolete peptide cross-linking via sn-(2S,6R)-lanthionine	oio:hasDbXref	RESID:AA0111	semapv:ManualMappingCuration
GO:0018156	obsolete peptide cross-linking via (2S,3S,6R)-3-methyl-lanthionine	oio:hasDbXref	RESID:AA0112	semapv:ManualMappingCuration
GO:0018159	peptidyl-methionine oxidation	oio:hasDbXref	RESID:AA0251	semapv:ManualMappingCuration
GO:0018160	peptidyl-pyrromethane cofactor linkage	oio:hasDbXref	RESID:AA0252	semapv:ManualMappingCuration
GO:0018162	obsolete peptide cross-linking via S-(2-aminovinyl)-3-methyl-D-cysteine	oio:hasDbXref	RESID:AA0253	semapv:ManualMappingCuration
GO:0018165	peptidyl-tyrosine uridylylation	oio:hasDbXref	RESID:AA0256	semapv:ManualMappingCuration
GO:0018166	obsolete C-terminal protein-tyrosinylation	oio:hasDbXref	RESID:AA0257	semapv:ManualMappingCuration
GO:0018167	protein-phycoerythrobilin linkage via phycoerythrobilin-bis-L-cysteine	oio:hasDbXref	RESID:AA0259	semapv:ManualMappingCuration
GO:0018168	protein-phycoerythrobilin linkage via S-phycoerythrobilin-L-cysteine	oio:hasDbXref	RESID:AA0132	semapv:ManualMappingCuration
GO:0018170	obsolete C-terminal peptidyl-polyglutamic acid amidation	oio:hasDbXref	RESID:AA0261	semapv:ManualMappingCuration
GO:0018171	peptidyl-cysteine oxidation	oio:hasDbXref	RESID:AA0205	semapv:ManualMappingCuration
GO:0018171	peptidyl-cysteine oxidation	oio:hasDbXref	RESID:AA0262	semapv:ManualMappingCuration
GO:0018172	peptidyl-L-3',4',5'-trihydroxyphenylalanine biosynthetic process from peptidyl-tyrosine	oio:hasDbXref	RESID:AA0263	semapv:ManualMappingCuration
GO:0018173	peptidyl-1-thioglycine biosynthetic process from peptidyl-glycine	oio:hasDbXref	RESID:AA0265	semapv:ManualMappingCuration
GO:0018174	protein-heme P460 linkage	oio:hasDbXref	RESID:AA0266	semapv:ManualMappingCuration
GO:0018174	protein-heme P460 linkage	oio:hasDbXref	RESID:AA0271	semapv:ManualMappingCuration
GO:0018178	peptidyl-threonine adenylylation	oio:hasDbXref	RESID:AA0267	semapv:ManualMappingCuration
GO:0018179	obsolete peptidyl-cysteine desulfurization	oio:hasDbXref	RESID:AA0269	semapv:ManualMappingCuration
GO:0018181	obsolete peptidyl-arginine C5-methylation	oio:hasDbXref	RESID:AA0272	semapv:ManualMappingCuration
GO:0018182	protein-heme linkage via 3'-L-histidine	oio:hasDbXref	RESID:AA0276	semapv:ManualMappingCuration
GO:0018185	poly-N-methyl-propylamination	oio:hasDbXref	RESID:AA0278	semapv:ManualMappingCuration
GO:0018186	peroxidase-heme linkage	oio:hasDbXref	RESID:AA0279	semapv:ManualMappingCuration
GO:0018186	peroxidase-heme linkage	oio:hasDbXref	RESID:AA0280	semapv:ManualMappingCuration
GO:0018187	molybdenum incorporation via L-cysteinyl molybdopterin guanine dinucleotide	oio:hasDbXref	RESID:AA0281	semapv:ManualMappingCuration
GO:0018188	peptidyl-proline di-hydroxylation	oio:hasDbXref	RESID:AA0282	semapv:ManualMappingCuration
GO:0018189	pyrroloquinoline quinone biosynthetic process	oio:hasDbXref	RESID:AA0283	semapv:ManualMappingCuration
GO:0018191	peptidyl-serine octanoylation	oio:hasDbXref	RESID:AA0290	semapv:ManualMappingCuration
GO:0018218	peptidyl-cysteine phosphorylation	oio:hasDbXref	RESID:AA0034	semapv:ManualMappingCuration
GO:0018219	peptidyl-cysteine S-acetylation	oio:hasDbXref	RESID:AA0056	semapv:ManualMappingCuration
GO:0018220	peptidyl-threonine palmitoylation	oio:hasDbXref	RESID:AA0079	semapv:ManualMappingCuration
GO:0018221	peptidyl-serine palmitoylation	oio:hasDbXref	RESID:AA0080	semapv:ManualMappingCuration
GO:0018226	peptidyl-S-farnesyl-L-cysteine biosynthetic process from peptidyl-cysteine	oio:hasDbXref	RESID:AA0102	semapv:ManualMappingCuration
GO:0018227	peptidyl-S-12-hydroxyfarnesyl-L-cysteine biosynthetic process from peptidyl-cysteine	oio:hasDbXref	RESID:AA0103	semapv:ManualMappingCuration
GO:0018228	peptidyl-S-geranylgeranyl-L-cysteine biosynthetic process from peptidyl-cysteine	oio:hasDbXref	RESID:AA0104	semapv:ManualMappingCuration
GO:0018230	peptidyl-L-cysteine S-palmitoylation	oio:hasDbXref	RESID:AA0106	semapv:ManualMappingCuration
GO:0018231	peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine	oio:hasDbXref	RESID:AA0107	semapv:ManualMappingCuration
GO:0018232	obsolete peptide cross-linking via S-(L-isoglutamyl)-L-cysteine	oio:hasDbXref	RESID:AA0108	semapv:ManualMappingCuration
GO:0018233	obsolete peptide cross-linking via 2'-(S-L-cysteinyl)-L-histidine	oio:hasDbXref	RESID:AA0109	semapv:ManualMappingCuration
GO:0018234	obsolete peptide cross-linking via 3'-(S-L-cysteinyl)-L-tyrosine	oio:hasDbXref	RESID:AA0113	semapv:ManualMappingCuration
GO:0018235	peptidyl-lysine carboxylation	oio:hasDbXref	RESID:AA0114	semapv:ManualMappingCuration
GO:0018238	peptidyl-lysine carboxyethylation	oio:hasDbXref	RESID:AA0115	semapv:ManualMappingCuration
GO:0018240	protein S-linked glycosylation via cysteine	oio:hasDbXref	RESID:AA0152	semapv:ManualMappingCuration
GO:0018241	protein O-linked glycosylation via hydroxylysine	oio:hasDbXref	RESID:AA0153	semapv:ManualMappingCuration
GO:0018242	protein O-linked glycosylation via serine	oio:hasDbXref	RESID:AA0154	semapv:ManualMappingCuration
GO:0018243	protein O-linked glycosylation via threonine	oio:hasDbXref	RESID:AA0155	semapv:ManualMappingCuration
GO:0018244	protein N-linked glycosylation via tryptophan	oio:hasDbXref	RESID:AA0156	semapv:ManualMappingCuration
GO:0018245	protein O-linked glycosylation via tyrosine	oio:hasDbXref	RESID:AA0157	semapv:ManualMappingCuration
GO:0018247	protein-phosphoribosyl dephospho-coenzyme A linkage	oio:hasDbXref	RESID:AA0167	semapv:ManualMappingCuration
GO:0018250	peptidyl-dehydroalanine biosynthetic process from peptidyl-tyrosine or peptidyl-serine	oio:hasDbXref	RESID:AA0181	semapv:ManualMappingCuration
GO:0018251	peptidyl-tyrosine dehydrogenation	oio:hasDbXref	RESID:AA0183	semapv:ManualMappingCuration
GO:0018252	obsolete peptide cross-linking via L-seryl-5-imidazolinone glycine	oio:hasDbXref	RESID:AA0184	semapv:ManualMappingCuration
GO:0018253	obsolete peptide cross-linking via 5-imidazolinone glycine	oio:hasDbXref	RESID:AA0184	semapv:ManualMappingCuration
GO:0018253	obsolete peptide cross-linking via 5-imidazolinone glycine	oio:hasDbXref	RESID:AA0187	semapv:ManualMappingCuration
GO:0018253	obsolete peptide cross-linking via 5-imidazolinone glycine	oio:hasDbXref	RESID:AA0188	semapv:ManualMappingCuration
GO:0018254	peptidyl-tyrosine adenylylation	oio:hasDbXref	RESID:AA0203	semapv:ManualMappingCuration
GO:0018257	peptidyl-lysine formylation	oio:hasDbXref	RESID:AA0211	semapv:ManualMappingCuration
GO:0018258	protein O-linked glycosylation via hydroxyproline	oio:hasDbXref	RESID:AA0212	semapv:ManualMappingCuration
GO:0018259	RNA-protein covalent cross-linking via peptidyl-serine	oio:hasDbXref	RESID:AA0213	semapv:ManualMappingCuration
GO:0018261	peptidyl-lysine guanylylation	oio:hasDbXref	RESID:AA0228	semapv:ManualMappingCuration
GO:0018265	GPI anchor biosynthetic process via N-asparaginyl-glycosylphosphatidylinositolethanolamine	oio:hasDbXref	RESID:AA0158	semapv:ManualMappingCuration
GO:0018266	GPI anchor biosynthetic process via N-aspartyl-glycosylphosphatidylinositolethanolamine	oio:hasDbXref	RESID:AA0159	semapv:ManualMappingCuration
GO:0018267	GPI anchor biosynthetic process via N-cysteinyl-glycosylphosphatidylinositolethanolamine	oio:hasDbXref	RESID:AA0160	semapv:ManualMappingCuration
GO:0018268	GPI anchor biosynthetic process via N-glycyl-glycosylphosphatidylinositolethanolamine	oio:hasDbXref	RESID:AA0161	semapv:ManualMappingCuration
GO:0018269	GPI anchor biosynthetic process via N-seryl-glycosylphosphatidylinositolethanolamine	oio:hasDbXref	RESID:AA0162	semapv:ManualMappingCuration
GO:0018270	GPI anchor biosynthetic process via N-alanyl-glycosylphosphatidylinositolethanolamine	oio:hasDbXref	RESID:AA0163	semapv:ManualMappingCuration
GO:0018271	biotin-protein ligase activity	oio:hasDbXref	EC:6.3.4.-	semapv:ManualMappingCuration
GO:0018271	biotin-protein ligase activity	oio:hasDbXref	MetaCyc:BIOTINLIG-RXN	semapv:ManualMappingCuration
GO:0018272	protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine	oio:hasDbXref	RESID:AA0119	semapv:ManualMappingCuration
GO:0018273	obsolete protein-chromophore linkage via peptidyl-N6-retinal-L-lysine	oio:hasDbXref	RESID:AA0120	semapv:ManualMappingCuration
GO:0018274	obsolete peptide cross-linking via L-lysinoalanine	oio:hasDbXref	RESID:AA0123	semapv:ManualMappingCuration
GO:0018275	N-terminal peptidyl-cysteine acetylation	oio:hasDbXref	RESID:AA0043	semapv:ManualMappingCuration
GO:0018278	N-terminal peptidyl-threonine deamination	oio:hasDbXref	RESID:AA0129	semapv:ManualMappingCuration
GO:0018281	GSI anchor biosynthetic process via N-seryl-glycosylsphingolipidinositolethanolamine	oio:hasDbXref	RESID:AA0166	semapv:ManualMappingCuration
GO:0018284	iron incorporation into protein via tetrakis-L-cysteinyl iron	oio:hasDbXref	RESID:AA0136	semapv:ManualMappingCuration
GO:0018285	iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl diiron disulfide	oio:hasDbXref	RESID:AA0137	semapv:ManualMappingCuration
GO:0018287	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl triiron tetrasulfide	oio:hasDbXref	RESID:AA0139	semapv:ManualMappingCuration
GO:0018288	iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl tetrairon tetrasulfide	oio:hasDbXref	RESID:AA0140	semapv:ManualMappingCuration
GO:0018290	iron and molybdenum incorporation into iron-molybdenum-sulfur cluster via L-cysteinyl homocitryl molybdenum-heptairon-nonasulfide	oio:hasDbXref	RESID:AA0141	semapv:ManualMappingCuration
GO:0018292	molybdenum incorporation via L-cysteinyl molybdopterin	oio:hasDbXref	RESID:AA0142	semapv:ManualMappingCuration
GO:0018294	protein-FAD linkage via S-(8alpha-FAD)-L-cysteine	oio:hasDbXref	RESID:AA0143	semapv:ManualMappingCuration
GO:0018295	protein-FAD linkage via 3'-(8alpha-FAD)-L-histidine	oio:hasDbXref	RESID:AA0144	semapv:ManualMappingCuration
GO:0018296	protein-FAD linkage via O4'-(8alpha-FAD)-L-tyrosine	oio:hasDbXref	RESID:AA0145	semapv:ManualMappingCuration
GO:0018297	protein-FAD linkage via 1'-(8alpha-FAD)-L-histidine	oio:hasDbXref	RESID:AA0221	semapv:ManualMappingCuration
